5.625000000000000000e-01,6.454545454545455030e-01,5.476190476190476719e-01,3.223140495867768407e-01,5.806451612903226200e-01,6.090909090909091272e-01,4.210526315789473450e-01,3.671875000000000000e-01,5.625000000000000000e-01,6.019417475728154887e-01,4.631578947368421018e-01,3.671875000000000000e-01,5.806451612903226200e-01,6.538461538461538547e-01,5.108695652173913526e-01,3.813559322033898136e-01,5.625000000000000000e-01,6.213592233009708199e-01,5.301204819277108848e-01,3.252032520325203180e-01,5.692307692307692069e-01,5.825242718446601575e-01,5.555555555555555802e-01,3.599999999999999867e-01,6.093750000000000000e-01,5.769230769230768718e-01,4.597701149425287293e-01,3.083333333333333481e-01,6.153846153846154188e-01,5.940594059405940319e-01,4.526315789473684403e-01,2.968750000000000000e-01,5.468750000000000000e-01,5.825242718446601575e-01,4.842105263157894801e-01,3.281250000000000000e-01,3.000000000000000000e+00
5.000000000000000000e-01,6.090909090909091272e-01,4.047619047619047672e-01,3.223140495867768407e-01,5.161290322580645018e-01,5.636363636363636020e-01,4.631578947368421018e-01,3.671875000000000000e-01,5.000000000000000000e-01,6.019417475728154887e-01,5.052631578947368585e-01,3.671875000000000000e-01,5.806451612903226200e-01,5.769230769230768718e-01,4.130434782608695676e-01,3.474576271186440857e-01,5.625000000000000000e-01,5.825242718446601575e-01,4.216867469879518326e-01,2.682926829268292845e-01,4.923076923076923350e-01,5.825242718446601575e-01,4.111111111111110938e-01,3.280000000000000138e-01,5.468750000000000000e-01,6.153846153846154188e-01,4.942528735632183978e-01,3.083333333333333481e-01,5.538461538461538769e-01,5.940594059405940319e-01,4.526315789473684403e-01,2.968750000000000000e-01,4.843750000000000000e-01,5.825242718446601575e-01,4.105263157894736836e-01,2.968750000000000000e-01,3.000000000000000000e+00
5.000000000000000000e-01,5.636363636363636020e-01,4.523809523809523836e-01,3.553719008264462631e-01,5.161290322580645018e-01,5.636363636363636020e-01,5.052631578947368585e-01,3.671875000000000000e-01,5.625000000000000000e-01,6.504854368932039277e-01,5.052631578947368585e-01,3.671875000000000000e-01,5.806451612903226200e-01,5.769230769230768718e-01,4.130434782608695676e-01,2.881355932203389925e-01,4.843750000000000000e-01,5.825242718446601575e-01,3.734939759036144391e-01,2.926829268292682751e-01,4.923076923076923350e-01,5.436893203883494952e-01,4.111111111111110938e-01,3.039999999999999925e-01,5.468750000000000000e-01,5.769230769230768718e-01,4.597701149425287293e-01,2.750000000000000222e-01,4.923076923076923350e-01,5.940594059405940319e-01,4.105263157894736836e-01,2.968750000000000000e-01,4.843750000000000000e-01,5.048543689320388328e-01,3.263157894736842257e-01,2.578125000000000000e-01,3.000000000000000000e+00
5.625000000000000000e-01,6.090909090909091272e-01,5.000000000000000000e-01,3.553719008264462631e-01,5.161290322580645018e-01,5.272727272727272263e-01,4.210526315789473450e-01,3.359375000000000000e-01,4.375000000000000000e-01,5.631067961165048263e-01,4.631578947368421018e-01,3.359375000000000000e-01,5.000000000000000000e-01,5.384615384615384359e-01,3.695652173913043237e-01,2.881355932203389925e-01,4.375000000000000000e-01,5.436893203883494952e-01,3.734939759036144391e-01,2.682926829268292845e-01,4.461538461538461786e-01,5.436893203883494952e-01,4.111111111111110938e-01,3.039999999999999925e-01,4.843750000000000000e-01,5.000000000000000000e-01,3.218390804597701105e-01,2.333333333333333370e-01,4.923076923076923350e-01,5.148514851485148647e-01,3.684210526315789269e-01,2.578125000000000000e-01,4.218750000000000000e-01,4.660194174757281704e-01,3.684210526315789269e-01,2.578125000000000000e-01,3.000000000000000000e+00
4.375000000000000000e-01,5.272727272727272263e-01,3.571428571428571508e-01,2.892561983471074183e-01,4.516129032258064391e-01,5.636363636363636020e-01,3.789473684210526438e-01,3.359375000000000000e-01,4.375000000000000000e-01,5.631067961165048263e-01,4.210526315789473450e-01,3.671875000000000000e-01,5.000000000000000000e-01,5.384615384615384359e-01,3.695652173913043237e-01,2.881355932203389925e-01,4.375000000000000000e-01,5.436893203883494952e-01,3.734939759036144391e-01,2.682926829268292845e-01,4.461538461538461786e-01,5.436893203883494952e-01,4.111111111111110938e-01,3.039999999999999925e-01,4.843750000000000000e-01,5.000000000000000000e-01,3.678160919540229834e-01,2.333333333333333370e-01,4.923076923076923350e-01,4.752475247524752255e-01,3.263157894736842257e-01,2.968750000000000000e-01,4.843750000000000000e-01,4.660194174757281704e-01,3.263157894736842257e-01,2.578125000000000000e-01,3.000000000000000000e+00
4.375000000000000000e-01,5.636363636363636020e-01,3.571428571428571508e-01,3.223140495867768407e-01,4.516129032258064391e-01,5.272727272727272263e-01,4.210526315789473450e-01,3.671875000000000000e-01,4.375000000000000000e-01,6.504854368932039277e-01,4.631578947368421018e-01,3.906250000000000000e-01,4.516129032258064391e-01,5.384615384615384359e-01,3.695652173913043237e-01,2.881355932203389925e-01,4.375000000000000000e-01,5.436893203883494952e-01,3.734939759036144391e-01,2.682926829268292845e-01,4.923076923076923350e-01,5.436893203883494952e-01,4.111111111111110938e-01,3.280000000000000138e-01,4.843750000000000000e-01,4.615384615384615641e-01,3.218390804597701105e-01,2.750000000000000222e-01,4.923076923076923350e-01,4.752475247524752255e-01,3.263157894736842257e-01,2.578125000000000000e-01,4.218750000000000000e-01,4.660194174757281704e-01,3.684210526315789269e-01,3.281250000000000000e-01,3.000000000000000000e+00
4.375000000000000000e-01,5.272727272727272263e-01,4.047619047619047672e-01,3.553719008264462631e-01,4.516129032258064391e-01,6.090909090909091272e-01,4.631578947368421018e-01,3.906250000000000000e-01,5.625000000000000000e-01,6.504854368932039277e-01,6.421052631578947345e-01,3.906250000000000000e-01,4.516129032258064391e-01,5.384615384615384359e-01,3.695652173913043237e-01,2.881355932203389925e-01,4.843750000000000000e-01,5.436893203883494952e-01,3.734939759036144391e-01,2.926829268292682751e-01,5.692307692307692069e-01,6.213592233009708199e-01,4.555555555555555469e-01,3.599999999999999867e-01,4.843750000000000000e-01,4.615384615384615641e-01,3.218390804597701105e-01,2.333333333333333370e-01,4.307692307692307931e-01,4.752475247524752255e-01,3.684210526315789269e-01,3.281250000000000000e-01,4.218750000000000000e-01,4.660194174757281704e-01,4.842105263157894801e-01,3.906250000000000000e-01,3.000000000000000000e+00
4.375000000000000000e-01,6.090909090909091272e-01,4.523809523809523836e-01,3.801652892561983577e-01,5.806451612903226200e-01,6.090909090909091272e-01,6.421052631578947345e-01,3.906250000000000000e-01,6.250000000000000000e-01,6.893203883495145901e-01,5.894736842105262609e-01,4.218750000000000000e-01,5.000000000000000000e-01,5.384615384615384359e-01,3.695652173913043237e-01,3.135593220338983023e-01,5.625000000000000000e-01,6.213592233009708199e-01,4.216867469879518326e-01,3.252032520325203180e-01,5.692307692307692069e-01,6.601941747572815933e-01,5.999999999999999778e-01,4.159999999999999809e-01,4.218750000000000000e-01,4.615384615384615641e-01,3.678160919540229834e-01,3.083333333333333481e-01,4.307692307692307931e-01,4.752475247524752255e-01,4.842105263157894801e-01,3.906250000000000000e-01,5.468750000000000000e-01,5.436893203883494952e-01,4.842105263157894801e-01,4.218750000000000000e-01,3.000000000000000000e+00
6.250000000000000000e-01,6.090909090909091272e-01,5.476190476190476719e-01,4.132231404958677801e-01,6.451612903225806273e-01,6.818181818181817677e-01,6.421052631578947345e-01,4.531250000000000000e-01,6.875000000000000000e-01,7.669902912621359148e-01,6.842105263157894912e-01,4.843750000000000000e-01,7.096774193548387455e-01,7.307692307692307265e-01,5.543478260869565410e-01,4.406779661016949068e-01,6.875000000000000000e-01,7.378640776699029180e-01,6.265060240963855609e-01,4.146341463414633943e-01,7.538461538461538325e-01,7.766990291262135804e-01,7.555555555555555358e-01,4.719999999999999751e-01,6.093750000000000000e-01,6.923076923076922906e-01,5.862068965517240882e-01,4.083333333333333259e-01,6.923076923076922906e-01,7.128712871287128383e-01,6.631578947368420573e-01,4.531250000000000000e-01,6.875000000000000000e-01,6.990291262135922556e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
7.500000000000000000e-01,7.181818181818181435e-01,7.023809523809523281e-01,4.462809917355372025e-01,7.741935483870967527e-01,7.636363636363636687e-01,6.421052631578947345e-01,4.843750000000000000e-01,7.500000000000000000e-01,7.669902912621359148e-01,6.842105263157894912e-01,4.531250000000000000e-01,7.741935483870967527e-01,7.692307692307692735e-01,7.065217391304348116e-01,5.000000000000000000e-01,7.500000000000000000e-01,8.252427184466019083e-01,6.867469879518072196e-01,4.390243902439024404e-01,7.538461538461538325e-01,7.378640776699029180e-01,6.999999999999999556e-01,4.719999999999999751e-01,7.500000000000000000e-01,7.692307692307692735e-01,6.896551724137931494e-01,4.416666666666666519e-01,7.538461538461538325e-01,7.920792079207921166e-01,5.684210526315789380e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.218750000000000000e-01,2.000000000000000000e+00
6.875000000000000000e-01,6.454545454545455030e-01,6.547619047619047672e-01,4.132231404958677801e-01,6.451612903225806273e-01,5.636363636363636020e-01,6.842105263157894912e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.281553398058252524e-01,5.894736842105262609e-01,4.531250000000000000e-01,7.741935483870967527e-01,7.307692307692307265e-01,5.978260869565217295e-01,4.406779661016949068e-01,6.875000000000000000e-01,6.990291262135922556e-01,6.265060240963855609e-01,4.146341463414633943e-01,7.538461538461538325e-01,6.990291262135922556e-01,5.999999999999999778e-01,4.480000000000000093e-01,6.875000000000000000e-01,6.923076923076922906e-01,6.436781609195402210e-01,4.083333333333333259e-01,7.538461538461538325e-01,7.524752475247524774e-01,6.210526315789474117e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.378640776699029180e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
6.250000000000000000e-01,5.636363636363636020e-01,7.023809523809523281e-01,4.462809917355372025e-01,7.741935483870967527e-01,6.818181818181817677e-01,5.894736842105262609e-01,4.531250000000000000e-01,8.125000000000000000e-01,8.543689320388349051e-01,6.421052631578947345e-01,4.843750000000000000e-01,7.096774193548387455e-01,6.923076923076922906e-01,5.978260869565217295e-01,4.406779661016949068e-01,7.500000000000000000e-01,6.990291262135922556e-01,5.783132530120481674e-01,4.146341463414633943e-01,7.538461538461538325e-01,7.378640776699029180e-01,6.999999999999999556e-01,4.719999999999999751e-01,7.500000000000000000e-01,7.307692307692307265e-01,6.436781609195402210e-01,4.416666666666666519e-01,7.538461538461538325e-01,7.524752475247524774e-01,6.210526315789474117e-01,4.531250000000000000e-01,6.875000000000000000e-01,7.378640776699029180e-01,6.631578947368420573e-01,4.531250000000000000e-01,2.000000000000000000e+00
7.500000000000000000e-01,6.818181818181817677e-01,5.952380952380952328e-01,4.462809917355372025e-01,8.387096774193548709e-01,8.000000000000000444e-01,6.421052631578947345e-01,4.843750000000000000e-01,8.125000000000000000e-01,8.543689320388349051e-01,6.842105263157894912e-01,5.078125000000000000e-01,7.741935483870967527e-01,6.923076923076922906e-01,5.543478260869565410e-01,4.406779661016949068e-01,7.500000000000000000e-01,7.378640776699029180e-01,6.867469879518072196e-01,4.390243902439024404e-01,7.538461538461538325e-01,8.252427184466019083e-01,7.555555555555555358e-01,5.040000000000000036e-01,7.500000000000000000e-01,7.307692307692307265e-01,6.436781609195402210e-01,4.416666666666666519e-01,6.923076923076922906e-01,7.524752475247524774e-01,6.631578947368420573e-01,4.531250000000000000e-01,7.500000000000000000e-01,8.155339805825242427e-01,6.631578947368420573e-01,4.921875000000000000e-01,2.000000000000000000e+00
8.125000000000000000e-01,8.000000000000000444e-01,7.023809523809523281e-01,5.041322314049586639e-01,8.387096774193548709e-01,7.636363636363636687e-01,7.368421052631578538e-01,4.843750000000000000e-01,6.875000000000000000e-01,7.669902912621359148e-01,6.421052631578947345e-01,4.531250000000000000e-01,7.741935483870967527e-01,8.173076923076922906e-01,7.065217391304348116e-01,5.000000000000000000e-01,7.500000000000000000e-01,8.252427184466019083e-01,7.951807228915662717e-01,4.390243902439024404e-01,8.153846153846153744e-01,8.252427184466019083e-01,8.666666666666666963e-01,5.040000000000000036e-01,7.500000000000000000e-01,8.076923076923077094e-01,6.896551724137931494e-01,4.833333333333333370e-01,8.307692307692308153e-01,7.920792079207921166e-01,6.210526315789474117e-01,4.921875000000000000e-01,8.281250000000000000e-01,8.155339805825242427e-01,6.631578947368420573e-01,4.921875000000000000e-01,2.000000000000000000e+00
6.875000000000000000e-01,7.181818181818181435e-01,6.547619047619047672e-01,4.462809917355372025e-01,7.096774193548387455e-01,6.454545454545455030e-01,6.421052631578947345e-01,4.531250000000000000e-01,6.875000000000000000e-01,6.893203883495145901e-01,5.894736842105262609e-01,4.843750000000000000e-01,8.387096774193548709e-01,8.173076923076922906e-01,6.521739130434782705e-01,4.661016949152542166e-01,7.500000000000000000e-01,7.378640776699029180e-01,6.867469879518072196e-01,4.146341463414633943e-01,8.923076923076923572e-01,7.766990291262135804e-01,6.999999999999999556e-01,4.719999999999999751e-01,7.500000000000000000e-01,8.076923076923077094e-01,7.471264367816091712e-01,4.833333333333333370e-01,8.307692307692308153e-01,7.920792079207921166e-01,6.631578947368420573e-01,4.531250000000000000e-01,8.281250000000000000e-01,7.766990291262135804e-01,6.631578947368420573e-01,4.531250000000000000e-01,2.000000000000000000e+00
6.875000000000000000e-01,6.454545454545455030e-01,5.952380952380952328e-01,4.793388429752066249e-01,7.096774193548387455e-01,6.818181818181817677e-01,6.421052631578947345e-01,4.531250000000000000e-01,6.875000000000000000e-01,7.669902912621359148e-01,6.421052631578947345e-01,4.531250000000000000e-01,9.193548387096773800e-01,7.692307692307692735e-01,6.521739130434782705e-01,4.661016949152542166e-01,8.125000000000000000e-01,8.252427184466019083e-01,7.469879518072288782e-01,4.715447154471544833e-01,8.153846153846153744e-01,8.252427184466019083e-01,7.555555555555555358e-01,5.040000000000000036e-01,8.281250000000000000e-01,7.692307692307692735e-01,6.896551724137931494e-01,4.416666666666666519e-01,8.307692307692308153e-01,7.920792079207921166e-01,6.210526315789474117e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.921875000000000000e-01,2.000000000000000000e+00
6.875000000000000000e-01,6.818181818181817677e-01,6.547619047619047672e-01,4.462809917355372025e-01,7.096774193548387455e-01,7.181818181818181435e-01,6.421052631578947345e-01,4.531250000000000000e-01,7.500000000000000000e-01,8.155339805825242427e-01,6.842105263157894912e-01,4.843750000000000000e-01,8.387096774193548709e-01,8.173076923076922906e-01,7.065217391304348116e-01,5.000000000000000000e-01,8.125000000000000000e-01,8.252427184466019083e-01,7.469879518072288782e-01,4.715447154471544833e-01,8.153846153846153744e-01,7.766990291262135804e-01,6.999999999999999556e-01,5.040000000000000036e-01,8.281250000000000000e-01,7.692307692307692735e-01,6.436781609195402210e-01,4.416666666666666519e-01,7.538461538461538325e-01,7.920792079207921166e-01,6.210526315789474117e-01,4.921875000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
6.875000000000000000e-01,7.181818181818181435e-01,6.547619047619047672e-01,4.462809917355372025e-01,7.741935483870967527e-01,7.636363636363636687e-01,6.842105263157894912e-01,4.843750000000000000e-01,7.500000000000000000e-01,8.155339805825242427e-01,7.368421052631578538e-01,4.531250000000000000e-01,8.387096774193548709e-01,8.173076923076922906e-01,7.065217391304348116e-01,5.000000000000000000e-01,8.125000000000000000e-01,7.766990291262135804e-01,6.867469879518072196e-01,4.715447154471544833e-01,8.153846153846153744e-01,7.766990291262135804e-01,7.555555555555555358e-01,4.719999999999999751e-01,7.500000000000000000e-01,7.692307692307692735e-01,6.436781609195402210e-01,4.833333333333333370e-01,7.538461538461538325e-01,7.920792079207921166e-01,6.210526315789474117e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
7.500000000000000000e-01,7.636363636363636687e-01,7.023809523809523281e-01,4.793388429752066249e-01,7.741935483870967527e-01,7.636363636363636687e-01,7.368421052631578538e-01,4.531250000000000000e-01,7.500000000000000000e-01,8.155339805825242427e-01,6.842105263157894912e-01,4.531250000000000000e-01,8.387096774193548709e-01,7.692307692307692735e-01,6.521739130434782705e-01,5.000000000000000000e-01,8.125000000000000000e-01,7.766990291262135804e-01,7.469879518072288782e-01,4.390243902439024404e-01,7.538461538461538325e-01,7.766990291262135804e-01,7.555555555555555358e-01,4.719999999999999751e-01,7.500000000000000000e-01,7.692307692307692735e-01,6.436781609195402210e-01,4.416666666666666519e-01,7.538461538461538325e-01,7.920792079207921166e-01,6.210526315789474117e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
7.500000000000000000e-01,7.636363636363636687e-01,7.023809523809523281e-01,4.462809917355372025e-01,8.387096774193548709e-01,7.181818181818181435e-01,5.894736842105262609e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.669902912621359148e-01,5.894736842105262609e-01,4.531250000000000000e-01,7.741935483870967527e-01,7.692307692307692735e-01,7.065217391304348116e-01,4.661016949152542166e-01,7.500000000000000000e-01,7.766990291262135804e-01,7.469879518072288782e-01,4.390243902439024404e-01,7.538461538461538325e-01,7.378640776699029180e-01,6.444444444444444864e-01,4.480000000000000093e-01,7.500000000000000000e-01,7.692307692307692735e-01,6.436781609195402210e-01,4.416666666666666519e-01,7.538461538461538325e-01,7.524752475247524774e-01,6.210526315789474117e-01,4.531250000000000000e-01,8.281250000000000000e-01,7.378640776699029180e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
8.125000000000000000e-01,7.181818181818181435e-01,5.952380952380952328e-01,4.462809917355372025e-01,7.741935483870967527e-01,7.181818181818181435e-01,5.894736842105262609e-01,4.531250000000000000e-01,6.875000000000000000e-01,7.669902912621359148e-01,6.421052631578947345e-01,4.218750000000000000e-01,7.741935483870967527e-01,7.692307692307692735e-01,7.065217391304348116e-01,4.661016949152542166e-01,7.500000000000000000e-01,7.378640776699029180e-01,6.265060240963855609e-01,4.146341463414633943e-01,7.538461538461538325e-01,7.378640776699029180e-01,6.999999999999999556e-01,5.040000000000000036e-01,7.500000000000000000e-01,7.307692307692307265e-01,6.436781609195402210e-01,4.416666666666666519e-01,8.307692307692308153e-01,7.524752475247524774e-01,6.210526315789474117e-01,4.531250000000000000e-01,7.500000000000000000e-01,7.766990291262135804e-01,6.210526315789474117e-01,4.531250000000000000e-01,2.000000000000000000e+00
